	ABC.id
60351	chr8:101428285-101428785_ZNF706
60375	chr8:101428285-101428785_POLR2K
60327	chr8:101428285-101428785_PABPC1
60392	chr8:101428285-101428785_COX6C
60328	chr8:101470813-101471313_PABPC1
60424	chr8:101470813-101471313_ANKRD46
60377	chr8:101484405-101484905_POLR2K
60394	chr8:101484405-101484905_COX6C
60308	chr8:101484405-101484905_RNF19A
60425	chr8:101484405-101484905_ANKRD46
60330	chr8:101776094-101776594_PABPC1
60378	chr8:101776094-101776594_POLR2K
60402	chr8:101776094-101776594_YWHAZ
60426	chr8:101776094-101776594_ANKRD46
60403	chr8:101894179-101894679_YWHAZ
60379	chr8:101894179-101894679_POLR2K
60427	chr8:101894179-101894679_ANKRD46
60355	chr8:101894179-101894679_ZNF706
60310	chr8:101894179-101894679_RNF19A
60356	chr8:101894928-101895428_ZNF706
60380	chr8:101894928-101895428_POLR2K
60397	chr8:101894928-101895428_COX6C
60404	chr8:101894928-101895428_YWHAZ
60332	chr8:101894928-101895428_PABPC1
60405	chr8:101896055-101896555_YWHAZ
60357	chr8:101896055-101896555_ZNF706
60312	chr8:101896055-101896555_RNF19A
60313	chr8:101912579-101913079_RNF19A
60406	chr8:101912579-101913079_YWHAZ
60430	chr8:101912579-101913079_ANKRD46
60334	chr8:101912579-101913079_PABPC1
60358	chr8:101912579-101913079_ZNF706
60314	chr8:101913778-101914278_RNF19A
60431	chr8:101913778-101914278_ANKRD46
60335	chr8:101913778-101914278_PABPC1
60407	chr8:101913778-101914278_YWHAZ
60359	chr8:101913778-101914278_ZNF706
60432	chr8:101993376-101993876_ANKRD46
60408	chr8:101993376-101993876_YWHAZ
60361	chr8:101998448-101998948_ZNF706
60385	chr8:101998448-101998948_POLR2K
60409	chr8:101998448-101998948_YWHAZ
60316	chr8:101998448-101998948_RNF19A
60338	chr8:102015750-102016250_PABPC1
60410	chr8:102015750-102016250_YWHAZ
60434	chr8:102015750-102016250_ANKRD46
60362	chr8:102015750-102016250_ZNF706
60386	chr8:102015750-102016250_POLR2K
60339	chr8:102038228-102038728_PABPC1
60363	chr8:102038228-102038728_ZNF706
60318	chr8:102038228-102038728_RNF19A
60387	chr8:102038228-102038728_POLR2K
60435	chr8:102038228-102038728_ANKRD46
60436	chr8:102060873-102061373_ANKRD46
60413	chr8:102109916-102110416_YWHAZ
60389	chr8:102109916-102110416_POLR2K
60341	chr8:102109916-102110416_PABPC1
60437	chr8:102109916-102110416_ANKRD46
60366	chr8:102121615-102122115_ZNF706
60321	chr8:102121615-102122115_RNF19A
60342	chr8:102121615-102122115_PABPC1
60414	chr8:102121615-102122115_YWHAZ
60439	chr8:102161726-102162226_ANKRD46
60367	chr8:102161726-102162226_ZNF706
60343	chr8:102161726-102162226_PABPC1
60440	chr8:102165901-102166401_ANKRD46
60344	chr8:102165901-102166401_PABPC1
60416	chr8:102165901-102166401_YWHAZ
60368	chr8:102165901-102166401_ZNF706
60418	chr8:102169757-102170257_YWHAZ
60370	chr8:102169757-102170257_ZNF706
60446	chr8:102386710-102387210_ANKRD46
60473	chr8:102386710-102387210_RRM2B
60422	chr8:102386710-102387210_YWHAZ
60350	chr8:102386710-102387210_PABPC1
60348	chr8:102388194-102388694_PABPC1
60372	chr8:102388194-102388694_ZNF706
60471	chr8:102388194-102388694_RRM2B
60460	chr8:103553883-103554383_RRM2B
60449	chr8:103559291-103559791_KLF10
60462	chr8:103580093-103580593_RRM2B
60529	chr8:103580093-103580593_DCAF13
60504	chr8:103580093-103580593_ATP6V1C1
60516	chr8:103580093-103580593_SLC25A32
60451	chr8:103580877-103581377_KLF10
60505	chr8:103580877-103581377_ATP6V1C1
60478	chr8:103580877-103581377_UBR5
60517	chr8:103580877-103581377_SLC25A32
60494	chr8:103597338-103597838_AZIN1
60506	chr8:103597338-103597838_ATP6V1C1
60518	chr8:103597338-103597838_SLC25A32
60531	chr8:103597338-103597838_DCAF13
60453	chr8:103603026-103603526_KLF10
60507	chr8:103603026-103603526_ATP6V1C1
60480	chr8:103603026-103603526_UBR5
60465	chr8:103603026-103603526_RRM2B
60508	chr8:103743163-103743663_ATP6V1C1
60496	chr8:103743163-103743663_AZIN1
60466	chr8:103743163-103743663_RRM2B
60521	chr8:103754885-103755385_SLC25A32
60509	chr8:103754885-103755385_ATP6V1C1
60523	chr8:103825267-103825767_SLC25A32
60469	chr8:103825267-103825767_RRM2B
60499	chr8:103825267-103825767_AZIN1
60457	chr8:103825267-103825767_KLF10
60485	chr8:103826773-103827273_UBR5
60525	chr8:105335422-105335922_SLC25A32
60538	chr8:105335422-105335922_DCAF13
60546	chr8:110077904-110078404_NUDCD1
60545	chr8:110077904-110078404_EMC2
60558	chr8:124169219-124169719_WDYHV1
60556	chr8:124169219-124169719_TBC1D31
60569	chr8:124169219-124169719_C8orf76
60554	chr8:124169219-124169719_FAM83A
60552	chr8:124169219-124169719_DERL1
60553	chr8:124179577-124180077_DERL1
60565	chr8:124179577-124180077_FAM91A1
60555	chr8:124179577-124180077_FAM83A
60557	chr8:124179577-124180077_TBC1D31
60559	chr8:124179577-124180077_WDYHV1
60563	chr8:124179577-124180077_ZHX1
60571	chr8:125459358-125459858_SQLE
60634	chr8:125459358-125459858_TRMT12
60566	chr8:125459358-125459858_FAM91A1
60621	chr8:125459358-125459858_TRIB1
60609	chr8:125748081-125748581_TMEM65
60584	chr8:125748081-125748581_NDUFB9
60575	chr8:125748081-125748581_SQLE
60637	chr8:125748081-125748581_TRMT12
60625	chr8:125748081-125748581_TRIB1
60603	chr8:125761338-125761838_NSMCE2
60586	chr8:125761338-125761838_NDUFB9
60577	chr8:125761338-125761838_SQLE
60639	chr8:125761338-125761838_TRMT12
60594	chr8:125761338-125761838_TATDN1
60596	chr8:125794925-125795425_TATDN1
60629	chr8:125794925-125795425_TRIB1
60605	chr8:125794925-125795425_NSMCE2
60641	chr8:125794925-125795425_TRMT12
60612	chr8:125794925-125795425_TMEM65
60619	chr8:125968301-125968801_RNF139
60640	chr8:125968301-125968801_TRMT12
60604	chr8:125968301-125968801_NSMCE2
60611	chr8:125968301-125968801_TMEM65
60574	chr8:126394793-126395293_SQLE
60615	chr8:126394793-126395293_RNF139
60636	chr8:126394793-126395293_TRMT12
60600	chr8:126394793-126395293_NSMCE2
60624	chr8:126394793-126395293_TRIB1
60635	chr8:126395967-126396467_TRMT12
60582	chr8:126395967-126396467_NDUFB9
60590	chr8:126395967-126396467_TATDN1
60623	chr8:126395967-126396467_TRIB1
60599	chr8:126395967-126396467_NSMCE2
60573	chr8:126395967-126396467_SQLE
60617	chr8:126459170-126459670_RNF139
60602	chr8:126459170-126459670_NSMCE2
60576	chr8:126459170-126459670_SQLE
60638	chr8:126459170-126459670_TRMT12
60622	chr8:126601612-126602112_TRIB1
60607	chr8:127014717-127015217_NSMCE2
60632	chr8:127301954-127302454_TRIB1
60633	chr8:127304955-127305455_TRIB1
60642	chr8:130699596-130700096_ASAP1
60643	chr8:130701636-130702136_ASAP1
60654	chr8:130701636-130702136_FAM49B
60655	chr8:130704966-130705466_FAM49B
60646	chr8:130710158-130710658_ASAP1
60659	chr8:131054436-131054936_FAM49B
60649	chr8:131540451-131540951_ASAP1
60660	chr8:131540451-131540951_FAM49B
60650	chr8:131674605-131675105_ASAP1
60661	chr8:131674605-131675105_FAM49B
60662	chr8:131684256-131684756_FAM49B
60652	chr8:131684962-131685462_ASAP1
60666	chr8:135732327-135732827_KHDRBS3
60668	chr8:135732327-135732827_ZFAT
60689	chr8:141474675-141475175_PTK2
60684	chr8:141474675-141475175_TRAPPC9
60694	chr8:141474675-141475175_PTP4A3
60679	chr8:141474675-141475175_AGO2
60690	chr8:141475682-141476182_PTK2
60680	chr8:141475682-141476182_AGO2
60675	chr8:141475682-141476182_CHRAC1
60685	chr8:141475682-141476182_TRAPPC9
60681	chr8:141655864-141656364_AGO2
60691	chr8:141655864-141656364_PTK2
60686	chr8:141655864-141656364_TRAPPC9
60696	chr8:141655864-141656364_PTP4A3
60687	chr8:142031844-142032344_TRAPPC9
60692	chr8:142031844-142032344_PTK2
60698	chr8:142036789-142037289_PTP4A3
60688	chr8:142036789-142037289_TRAPPC9
60673	chr8:142036789-142037289_SLC45A4
60693	chr8:142036789-142037289_PTK2
60785	chr8:143714641-143715141_TOP1MT
60739	chr8:143714641-143715141_ZC3H3
60720	chr8:143714641-143715141_THEM6
60773	chr8:143714641-143715141_TSNARE1
60799	chr8:143714641-143715141_MROH6
60753	chr8:143714641-143715141_PYCRL
60725	chr8:143714641-143715141_RHPN1
60726	chr8:143715962-143716462_RHPN1
60793	chr8:143715962-143716462_ZNF696
60761	chr8:143715962-143716462_EEF1D
60754	chr8:143715962-143716462_PYCRL
60733	chr8:143715962-143716462_TIGD5
60807	chr8:143715962-143716462_GLI4
60768	chr8:143715962-143716462_LY6E
60774	chr8:143715962-143716462_TSNARE1
60747	chr8:143715962-143716462_TSTA3
60800	chr8:143715962-143716462_MROH6
60740	chr8:143715962-143716462_ZC3H3
60727	chr8:143718235-143718735_RHPN1
60762	chr8:143718235-143718735_EEF1D
60794	chr8:143718235-143718735_ZNF696
60813	chr8:143718235-143718735_ZNF623
60722	chr8:143718235-143718735_THEM6
60795	chr8:144042935-144043435_ZNF696
60814	chr8:144042935-144043435_ZNF623
60802	chr8:144042935-144043435_MROH6
60845	chr8:144042935-144043435_NRBP2
60723	chr8:144042935-144043435_THEM6
60749	chr8:144042935-144043435_TSTA3
60735	chr8:144042935-144043435_TIGD5
60770	chr8:144042935-144043435_LY6E
60818	chr8:144042935-144043435_FAM83H
60861	chr8:144183116-144183616_PARP10
60834	chr8:144183116-144183616_SCRIB
60736	chr8:144183116-144183616_TIGD5
60823	chr8:144183116-144183616_PLEC
60764	chr8:144183116-144183616_EEF1D
60819	chr8:144183116-144183616_FAM83H
60777	chr8:144183116-144183616_TSNARE1
60856	chr8:144183116-144183616_CYC1
60771	chr8:144183116-144183616_LY6E
60881	chr8:144183116-144183616_MAF1
60815	chr8:144183116-144183616_ZNF623
60851	chr8:144183116-144183616_GRINA
60886	chr8:144183116-144183616_GPAA1
60730	chr8:144973923-144974423_RHPN1
60737	chr8:144973923-144974423_TIGD5
60751	chr8:144973923-144974423_TSTA3
60797	chr8:144973923-144974423_ZNF696
60744	chr8:144973923-144974423_ZC3H3
60862	chr8:144973923-144974423_PARP10
60923	chr8:144973923-144974423_RECQL4
60877	chr8:144973923-144974423_SHARPIN
60895	chr8:144973923-144974423_FBXL6
60939	chr8:144973923-144974423_MFSD3
60943	chr8:144973923-144974423_KIFC2
60947	chr8:144973923-144974423_ADCK5
60963	chr8:144973923-144974423_CYHR1
60867	chr8:144973923-144974423_OPLAH
60919	chr8:144973923-144974423_TONSL
60857	chr8:144973923-144974423_CYC1
60835	chr8:144973923-144974423_SCRIB
60843	chr8:144973923-144974423_ZNF707
60847	chr8:144973923-144974423_NRBP2
60731	chr8:145129068-145129568_RHPN1
60936	chr8:145129068-145129568_FOXH1
60924	chr8:145129068-145129568_RECQL4
60971	chr8:145129068-145129568_ZNF7
60825	chr8:145129068-145129568_PLEC
60840	chr8:145129068-145129568_MAPK15
60844	chr8:145129068-145129568_ZNF707
60848	chr8:145129068-145129568_NRBP2
60798	chr8:145129068-145129568_ZNF696
60868	chr8:145129068-145129568_OPLAH
60791	chr8:145129068-145129568_TOP1MT
60873	chr8:145129068-145129568_EXOSC4
60878	chr8:145129068-145129568_SHARPIN
60960	chr8:145129068-145129568_SLC52A2
60964	chr8:145129068-145129568_CYHR1
60968	chr8:145129068-145129568_LRRC24
60817	chr8:145129068-145129568_ZNF623
60974	chr8:145129068-145129568_RPL8
60980	chr8:145129068-145129568_ZNF250
60983	chr8:145129068-145129568_ZNF34
60897	chr8:145911091-145911591_FBXL6
60832	chr8:145911091-145911591_PUF60
60984	chr8:145911091-145911591_ZNF34
60981	chr8:145911091-145911591_ZNF250
60978	chr8:145911091-145911591_COMMD5
60975	chr8:145911091-145911591_RPL8
60965	chr8:145911091-145911591_CYHR1
60961	chr8:145911091-145911591_SLC52A2
60957	chr8:145911091-145911591_DGAT1
60949	chr8:145911091-145911591_ADCK5
60945	chr8:145911091-145911591_KIFC2
60937	chr8:145911091-145911591_FOXH1
60929	chr8:145911091-145911591_LRRC14
60925	chr8:145911091-145911591_RECQL4
60917	chr8:145911091-145911591_VPS28
60913	chr8:145911091-145911591_SLC39A4
60909	chr8:145911091-145911591_CPSF1
60941	chr8:145911091-145911591_MFSD3
60972	chr8:145911091-145911591_ZNF7
60992	chr8:145911091-145911591_ZNF16
60849	chr8:145911091-145911591_NRBP2
60854	chr8:145911091-145911591_GRINA
60859	chr8:145911091-145911591_CYC1
60864	chr8:145911091-145911591_PARP10
60869	chr8:145911091-145911591_OPLAH
60874	chr8:145911091-145911591_EXOSC4
60884	chr8:145911091-145911591_MAF1
60889	chr8:145911091-145911591_GPAA1
60826	chr8:145911091-145911591_PLEC
60893	chr8:145911091-145911591_ARHGAP39
60930	chr8:145916883-145917383_LRRC14
60926	chr8:145916883-145917383_RECQL4
60922	chr8:145916883-145917383_TONSL
60973	chr8:145916883-145917383_ZNF7
60993	chr8:145916883-145917383_ZNF16
60898	chr8:145916883-145917383_FBXL6
60982	chr8:145916883-145917383_ZNF250
60934	chr8:145916883-145917383_PPP1R16A
60938	chr8:145916883-145917383_FOXH1
60966	chr8:145916883-145917383_CYHR1
60976	chr8:145916883-145917383_RPL8
60962	chr8:145916883-145917383_SLC52A2
60885	chr8:145916883-145917383_MAF1
60880	chr8:145916883-145917383_SHARPIN
60950	chr8:145916883-145917383_ADCK5
60991	chr8:145916883-145917383_ZNF251
60942	chr8:145916883-145917383_MFSD3
60995	chr8:145916883-145917383_C8orf33
60870	chr8:145916883-145917383_OPLAH
60946	chr8:145916883-145917383_KIFC2
62938	chrX:2807645-2808145_ZBED1
62935	chrX:2807645-2808145_DHRSX
61462	chrX:2807645-2808145_GYG2
62939	chrX:2809539-2810039_ZBED1
61463	chrX:2809539-2810039_GYG2
61467	chrX:2809539-2810039_PRKX
62940	chrX:2953717-2954217_ZBED1
61464	chrX:2953717-2954217_GYG2
61468	chrX:2953717-2954217_PRKX
61461	chrX:3732748-3733248_GYG2
61465	chrX:3732748-3733248_PRKX
61562	chrX:9309369-9309869_FAM9B
61558	chrX:9309369-9309869_TBL1X
61560	chrX:9319768-9320268_TBL1X
61564	chrX:9319768-9320268_FAM9B
61561	chrX:9320631-9321131_TBL1X
61565	chrX:9320631-9321131_FAM9B
62106	chrX:12964828-12965328_TMSB4X
62072	chrX:12964828-12965328_TCEANC
62023	chrX:12964828-12965328_OFD1
62056	chrX:12968237-12968737_RAB9A
62107	chrX:12968237-12968737_TMSB4X
62041	chrX:12968237-12968737_PRPS2
62073	chrX:12968237-12968737_TCEANC
62057	chrX:12968931-12969431_RAB9A
62042	chrX:12968931-12969431_PRPS2
62108	chrX:12968931-12969431_TMSB4X
62091	chrX:12968931-12969431_TRAPPC2
62026	chrX:12974281-12974781_OFD1
62075	chrX:12974281-12974781_TCEANC
62109	chrX:12974281-12974781_TMSB4X
62092	chrX:12974281-12974781_TRAPPC2
62043	chrX:12974281-12974781_PRPS2
62093	chrX:12974912-12975412_TRAPPC2
62110	chrX:12974912-12975412_TMSB4X
62076	chrX:12974912-12975412_TCEANC
62060	chrX:12980229-12980729_RAB9A
62028	chrX:12980229-12980729_OFD1
62094	chrX:12980229-12980729_TRAPPC2
62111	chrX:12980229-12980729_TMSB4X
62029	chrX:12983600-12984100_OFD1
62046	chrX:12983600-12984100_PRPS2
62112	chrX:12983600-12984100_TMSB4X
62113	chrX:12996280-12996780_TMSB4X
62063	chrX:13002760-13003260_RAB9A
62080	chrX:13002760-13003260_TCEANC
62114	chrX:13002760-13003260_TMSB4X
62121	chrX:13077727-13078227_GEMIN8
62064	chrX:13077727-13078227_RAB9A
62081	chrX:13077727-13078227_TCEANC
62049	chrX:13077727-13078227_PRPS2
62032	chrX:13077727-13078227_OFD1
62115	chrX:13077727-13078227_TMSB4X
62050	chrX:13119778-13120278_PRPS2
62082	chrX:13119778-13120278_TCEANC
62116	chrX:13119778-13120278_TMSB4X
62123	chrX:13254010-13254510_GEMIN8
62035	chrX:13272490-13272990_OFD1
62124	chrX:13272490-13272990_GEMIN8
62101	chrX:13272490-13272990_TRAPPC2
62084	chrX:13272490-13272990_TCEANC
62085	chrX:13664095-13664595_TCEANC
62068	chrX:13664095-13664595_RAB9A
62053	chrX:13664095-13664595_PRPS2
62102	chrX:13664095-13664595_TRAPPC2
62126	chrX:13665700-13666200_GEMIN8
62086	chrX:13665700-13666200_TCEANC
62120	chrX:13665700-13666200_TMSB4X
62069	chrX:13665700-13666200_RAB9A
62037	chrX:13665700-13666200_OFD1
62103	chrX:13665700-13666200_TRAPPC2
62516	chrX:14057391-14057891_MOSPD2
62519	chrX:14057391-14057891_FANCB
62087	chrX:14057391-14057891_TCEANC
62070	chrX:14057391-14057891_RAB9A
62038	chrX:14057391-14057891_OFD1
62071	chrX:14082966-14083466_RAB9A
62128	chrX:14082966-14083466_GEMIN8
62105	chrX:14082966-14083466_TRAPPC2
62528	chrX:15183927-15184427_AP1S2
62518	chrX:15183927-15184427_MOSPD2
62521	chrX:15183927-15184427_FANCB
62525	chrX:15183927-15184427_BMX
62529	chrX:15965726-15966226_AP1S2
62534	chrX:15965726-15966226_PIR
62537	chrX:15965726-15966226_ASB9
62540	chrX:15965726-15966226_PIGA
62551	chrX:15995721-15996221_CTPS2
62566	chrX:15995721-15996221_SYAP1
62547	chrX:15995721-15996221_ZRSR2
62535	chrX:15995721-15996221_PIR
62527	chrX:15995721-15996221_BMX
62538	chrX:15995721-15996221_ASB9
62531	chrX:16789596-16790096_AP1S2
62567	chrX:16789596-16790096_SYAP1
62557	chrX:16789596-16790096_TXLNG
62563	chrX:16790532-16791032_RBBP7
62559	chrX:16948503-16949003_TXLNG
62564	chrX:16948503-16949003_RBBP7
62554	chrX:16948503-16949003_CTPS2
62569	chrX:16948503-16949003_SYAP1
62574	chrX:19360355-19360855_PDHA1
62570	chrX:19360355-19360855_PHKA2
62572	chrX:19360355-19360855_CXorf23
62578	chrX:21944881-21945381_SMS
62621	chrX:23717645-23718145_EIF2S3
62607	chrX:23717645-23718145_PRDX4
62586	chrX:23717645-23718145_ZFX
62600	chrX:23717645-23718145_ACOT9
62601	chrX:23817488-23817988_ACOT9
62608	chrX:23817488-23817988_PRDX4
62580	chrX:23817488-23817988_KLHL15
62587	chrX:23817488-23817988_ZFX
62616	chrX:23971198-23971698_SAT1
62595	chrX:23971198-23971698_POLA1
62581	chrX:23971198-23971698_KLHL15
62609	chrX:23971198-23971698_PRDX4
62588	chrX:23971198-23971698_ZFX
62630	chrX:23971198-23971698_APOO
62602	chrX:23971198-23971698_ACOT9
62617	chrX:23971889-23972389_SAT1
62624	chrX:23971889-23972389_EIF2S3
62596	chrX:23971889-23972389_POLA1
62610	chrX:23971889-23972389_PRDX4
62611	chrX:23981446-23981946_PRDX4
62604	chrX:23981446-23981946_ACOT9
62590	chrX:23981446-23981946_ZFX
62583	chrX:23981446-23981946_KLHL15
62598	chrX:24247424-24247924_POLA1
62591	chrX:24247424-24247924_ZFX
62584	chrX:24247424-24247924_KLHL15
62585	chrX:24249146-24249646_KLHL15
62620	chrX:24249146-24249646_SAT1
62613	chrX:24249146-24249646_PRDX4
62606	chrX:24249146-24249646_ACOT9
62599	chrX:24249146-24249646_POLA1
62592	chrX:24249146-24249646_ZFX
62637	chrX:30301521-30302021_MAGEB2
62639	chrX:30301521-30302021_GK
62638	chrX:30302195-30302695_MAGEB2
62642	chrX:38700967-38701467_RPGR
62644	chrX:38700967-38701467_DYNLT3
62646	chrX:38700967-38701467_MID1IP1
62647	chrX:39299469-39299969_MID1IP1
62653	chrX:39299469-39299969_BCOR
62655	chrX:39409985-39410485_BCOR
62670	chrX:39552513-39553013_BCOR
62777	chrX:39667785-39668285_CXorf38
62722	chrX:39667785-39668285_MED14
62678	chrX:39667785-39668285_BCOR
62718	chrX:39709891-39710391_MED14
62746	chrX:39709891-39710391_ATP6AP2
62674	chrX:39709891-39710391_BCOR
62719	chrX:39714024-39714524_MED14
62675	chrX:39714024-39714524_BCOR
62749	chrX:39714881-39715381_ATP6AP2
62776	chrX:39714881-39715381_CXorf38
62677	chrX:39714881-39715381_BCOR
62743	chrX:39716967-39717467_ATP6AP2
62715	chrX:39716967-39717467_MED14
62720	chrX:39719620-39720120_MED14
62664	chrX:40173266-40173766_BCOR
62736	chrX:40173266-40173766_ATP6AP2
62764	chrX:40173266-40173766_CXorf38
62710	chrX:40173266-40173766_MED14
62708	chrX:40294123-40294623_MED14
62790	chrX:40294123-40294623_DDX3X
62734	chrX:40294123-40294623_ATP6AP2
62789	chrX:40308001-40308501_DDX3X
62761	chrX:40308001-40308501_CXorf38
62661	chrX:40308001-40308501_BCOR
62707	chrX:40308001-40308501_MED14
62690	chrX:40308001-40308501_USP9X
62663	chrX:40338974-40339474_BCOR
62735	chrX:40338974-40339474_ATP6AP2
62709	chrX:40338974-40339474_MED14
62666	chrX:40403052-40404017_BCOR
62712	chrX:40403052-40404017_MED14
62766	chrX:40403052-40404017_CXorf38
62738	chrX:40403052-40404017_ATP6AP2
62793	chrX:40403052-40404017_DDX3X
62667	chrX:40429781-40430281_BCOR
62713	chrX:40429781-40430281_MED14
62696	chrX:40429781-40430281_USP9X
62767	chrX:40429781-40430281_CXorf38
62665	chrX:40432962-40433462_BCOR
62694	chrX:40432962-40433462_USP9X
62711	chrX:40432962-40433462_MED14
62792	chrX:40432962-40433462_DDX3X
62723	chrX:40653260-40653760_ATP6AP2
62751	chrX:40653260-40653760_CXorf38
62778	chrX:40653260-40653760_DDX3X
62779	chrX:40846582-40847082_DDX3X
62795	chrX:40846582-40847082_CASK
62724	chrX:40846582-40847082_ATP6AP2
62657	chrX:40846582-40847082_BCOR
62680	chrX:40846582-40847082_USP9X
62752	chrX:40846582-40847082_CXorf38
62753	chrX:40856135-40856635_CXorf38
62796	chrX:40856135-40856635_CASK
62700	chrX:40869356-40869856_MED14
62726	chrX:40869356-40869856_ATP6AP2
62797	chrX:40869356-40869856_CASK
62781	chrX:40869356-40869856_DDX3X
62683	chrX:40907170-40907670_USP9X
62755	chrX:40907170-40907670_CXorf38
62798	chrX:40907170-40907670_CASK
62799	chrX:41189427-41190351_CASK
62728	chrX:41189427-41190351_ATP6AP2
62783	chrX:41189427-41190351_DDX3X
62800	chrX:41190699-41191199_CASK
62784	chrX:41190699-41191199_DDX3X
62704	chrX:41240890-41241390_MED14
62801	chrX:41240890-41241390_CASK
62786	chrX:41243252-41243752_DDX3X
62705	chrX:41243252-41243752_MED14
62687	chrX:41243252-41243752_USP9X
62731	chrX:41243252-41243752_ATP6AP2
62732	chrX:41301418-41301918_ATP6AP2
62760	chrX:41301418-41301918_CXorf38
62787	chrX:41301418-41301918_DDX3X
62810	chrX:44343385-44343885_KDM6A
62806	chrX:44567635-44568135_DUSP21
62849	chrX:46988406-46988906_TIMP1
62869	chrX:46988406-46988906_ELK1
62828	chrX:46988406-46988906_RP2
62812	chrX:46988406-46988906_USP11
62880	chrX:46988406-46988906_UBA1
62908	chrX:46988406-46988906_ZNF41
62819	chrX:46988406-46988906_ARAF
62820	chrX:47400486-47400986_ARAF
62924	chrX:47400486-47400986_ZNF81
61234	chrX:47400486-47400986_FTSJ1
62902	chrX:47400486-47400986_NDUFB11
61160	chrX:47400486-47400986_SLC38A5
61421	chrX:47400486-47400986_EBP
61371	chrX:47400486-47400986_PORCN
62829	chrX:47400486-47400986_RP2
62870	chrX:47400486-47400986_ELK1
62850	chrX:47400486-47400986_TIMP1
61197	chrX:47400486-47400986_TBC1D25
62859	chrX:47400486-47400986_UXT
62917	chrX:47400486-47400986_RBM10
62881	chrX:47400486-47400986_UBA1
61161	chrX:47521539-47522039_SLC38A5
62889	chrX:47521539-47522039_ZNF182
62844	chrX:47521539-47522039_CDK16
61235	chrX:47521539-47522039_FTSJ1
61422	chrX:47521539-47522039_EBP
62925	chrX:47521539-47522039_ZNF81
62871	chrX:47521539-47522039_ELK1
62860	chrX:47521539-47522039_UXT
61385	chrX:47521539-47522039_RBM3
61198	chrX:47521539-47522039_TBC1D25
62830	chrX:47521539-47522039_RP2
62851	chrX:47521539-47522039_TIMP1
62882	chrX:47521539-47522039_UBA1
62890	chrX:47524088-47524588_ZNF182
61162	chrX:47524088-47524588_SLC38A5
62904	chrX:47524088-47524588_NDUFB11
62845	chrX:47524088-47524588_CDK16
61386	chrX:47524088-47524588_RBM3
61236	chrX:47524088-47524588_FTSJ1
62926	chrX:47524088-47524588_ZNF81
61270	chrX:47524088-47524588_WDR13
62861	chrX:47524088-47524588_UXT
61373	chrX:47524088-47524588_PORCN
62872	chrX:47524088-47524588_ELK1
62852	chrX:47524088-47524588_TIMP1
61199	chrX:47524088-47524588_TBC1D25
62822	chrX:47524088-47524588_ARAF
62831	chrX:47524088-47524588_RP2
62919	chrX:47524088-47524588_RBM10
61423	chrX:47524088-47524588_EBP
61163	chrX:47535270-47535770_SLC38A5
62816	chrX:47535270-47535770_USP11
62905	chrX:47535270-47535770_NDUFB11
62912	chrX:47535270-47535770_ZNF41
62920	chrX:47535270-47535770_RBM10
62832	chrX:47535270-47535770_RP2
62873	chrX:47535270-47535770_ELK1
62833	chrX:47542771-47543271_RP2
62854	chrX:47542771-47543271_TIMP1
61201	chrX:47542771-47543271_TBC1D25
62863	chrX:47542771-47543271_UXT
61238	chrX:47542771-47543271_FTSJ1
62824	chrX:47542771-47543271_ARAF
62874	chrX:47542771-47543271_ELK1
61272	chrX:47542771-47543271_WDR13
62928	chrX:47542771-47543271_ZNF81
61388	chrX:47542771-47543271_RBM3
62847	chrX:47542771-47543271_CDK16
61425	chrX:47542771-47543271_EBP
62914	chrX:47676758-47677258_ZNF41
62893	chrX:47676758-47677258_ZNF182
62875	chrX:47676758-47677258_ELK1
61389	chrX:47676758-47677258_RBM3
61362	chrX:47676758-47677258_GATA1
61260	chrX:47676758-47677258_HDAC6
62907	chrX:47676758-47677258_NDUFB11
61273	chrX:47676758-47677258_WDR13
61442	chrX:47676758-47677258_GLOD5
61319	chrX:48332408-48332908_PLP2
61240	chrX:48332408-48332908_FTSJ1
61177	chrX:48332408-48332908_OTUD5
61377	chrX:48332408-48332908_PORCN
61295	chrX:48332408-48332908_CCDC22
61427	chrX:48332408-48332908_EBP
62894	chrX:48332408-48332908_ZNF182
61283	chrX:48332408-48332908_SUV39H1
61261	chrX:48332408-48332908_HDAC6
61140	chrX:48332408-48332908_PRAF2
61274	chrX:48332408-48332908_WDR13
61413	chrX:48332408-48332908_CCDC120
61307	chrX:48332408-48332908_SYP
61401	chrX:48332408-48332908_TIMM17B
61203	chrX:48332408-48332908_TBC1D25
61443	chrX:48332408-48332908_GLOD5
61352	chrX:48332408-48332908_PQBP1
61226	chrX:48332408-48332908_GRIPAP1
62915	chrX:48332408-48332908_ZNF41
61390	chrX:48332408-48332908_RBM3
62826	chrX:48332408-48332908_ARAF
61341	chrX:48332408-48332908_SLC35A2
62856	chrX:48332408-48332908_TIMP1
61363	chrX:48332408-48332908_GATA1
61330	chrX:48332408-48332908_PIM2
61166	chrX:48332408-48332908_SLC38A5
61153	chrX:48389947-48390447_PRICKLE3
61353	chrX:48389947-48390447_PQBP1
61391	chrX:48389947-48390447_RBM3
62827	chrX:48389947-48390447_ARAF
62895	chrX:48389947-48390447_ZNF182
61284	chrX:48389947-48390447_SUV39H1
61141	chrX:48389947-48390447_PRAF2
61262	chrX:48389947-48390447_HDAC6
61364	chrX:48389947-48390447_GATA1
61275	chrX:48389947-48390447_WDR13
62866	chrX:48389947-48390447_UXT
